Ref,Val,Package,PosX,PosY,Rot,Side
"C1","1-30pF","CAP-ADJ-TH_2P-BD7.5_5602",46.135000,-24.812500,180.000000,top
"J1","SMA","SMA_BAT_Wireless_BWSMA-KWE-Z001",34.585000,-24.812500,0.000000,top
